地区,品牌,数量
福建 ,soumiety,10
福建 ,sugar,22
福建 ,supfire,11
福建 ,tcl,44
福建 ,tensam,11
福建 ,thinkplus,11
福建 ,trendsetter,22
福建 ,trendstter,11
福建 ,tsful,11
福建 ,tucuxi,11
福建 ,turbosun,11
福建 ,uncleaunt,11
福建 ,vakada,11
福建 ,vekj,21
福建 ,vetas,10
福建 ,vieruodis,11
福建 ,violin,11
福建 ,vivo,129
福建 ,waidm,11
福建 ,yk,11
福建 ,ytqaff,21
福建 ,zmi,21
福建 ,zop,11
福建 ,zuohe佐禾,20
福建 ,一叶兰,10
福建 ,万姆达,11
福建 ,三星,30
福建 ,三星（samsung）,242
福建 ,丘普（qiupu）,11
福建 ,东烁,11
福建 ,两两,22
福建 ,中兴（zte）,43
福建 ,丰驭（hccbm）,11
福建 ,丽人族,54
福建 ,乐丰,11
福建 ,乐蔻,11
福建 ,乐诺lenuo,11
福建 ,乐贝姿（lebeizi）,10
福建 ,乐达,11
福建 ,乔沃尼,11
福建 ,争光,10
福建 ,二马,10
福建 ,京东金融,11
福建 ,京造,22
福建 ,亭秀tingxiu,11
福建 ,亿魅billioncharm,22
福建 ,亿魅（billionchaim）,10
福建 ,今首为,11
福建 ,休谟xiumo,11
福建 ,众度,11
福建 ,优百思（youbaisi）,11
福建 ,佐奥,11
福建 ,例米,11
福建 ,侠米,11
福建 ,倍克贝克,42
福建 ,倾晨,11
福建 ,克雷盾（keleidun）,11
福建 ,其他,445
福建 ,其他品牌,321
福建 ,其它,53
福建 ,其它品牌,11
福建 ,动真格（dongzhenge）,11
福建 ,努比亚,22
福建 ,努比亚（nubia）,54
福建 ,勤凯,22
福建 ,包尔星克,11
福建 ,匠圣（jiangsheng）,11
福建 ,千幻魔镜,11
福建 ,华为,131
福建 ,华为huawei,33
福建 ,华为（huawei）,577
福建 ,卓思蔓（zi-iuosiman）,10
福建 ,卡其鹿,11
福建 ,卡弗拉,10
福建 ,卡斯兰,10
福建 ,卡贝罗（kabelluo）,22
福建 ,卫护（eihoo）,43
福建 ,发威猫,22
福建 ,古尚美,10
福建 ,古美特,11
福建 ,叶梦丝yemengsi,214
福建 ,司博威spovan,11
福建 ,吉之光,11
福建 ,品牌,11
福建 ,品胜,11
福建 ,嗣音,10
福建 ,垫大爷diandaye,10
福建 ,城市枫林,11
福建 ,墙上飞,22
福建 ,墨迪muedy,11
福建 ,墨迪（muedy）,22
福建 ,夏腾,10
福建 ,多靓duoliang,11
福建 ,天语（k-touch）,20
福建 ,奇声qisheng,10
福建 ,奇略,22
福建 ,奇际,11
福建 ,奥多金,33
福建 ,奥多金（atooking）,9
福建 ,奥林丹顿（olymdanton）,10
福建 ,威健,11
福建 ,娱浪（yulang）,11
福建 ,孜淑zishu,101
福建 ,宅耕zhaigeng,33
福建 ,安佑卓,44
福建 ,安佑卓anyouzhuo,11
福建 ,安思尔,11
福建 ,安泰信,11
福建 ,宿巢,11
福建 ,小汨,22
福建 ,小米,11
福建 ,小米8青春版,11
福建 ,小米（mi）,126
福建 ,小霸王（subor）,11
福建 ,尚尚签,33
福建 ,尚果,11
福建 ,尚路,33
福建 ,岙筱,22
福建 ,幻玺,11
福建 ,广图,11
福建 ,广弓,11
福建 ,康佳（konka）,11
福建 ,康维奴kangweinu,11
福建 ,弗雷德,11
福建 ,弘鉴,10
福建 ,弟愈,11
福建 ,彤派,11
福建 ,德穆兰（demulan）,11
福建 ,必齐（biqi）,22
福建 ,思卓（sizhuo）,11
福建 ,恋品惠,53
福建 ,恬鑫,33
福建 ,悠琪雅,11
福建 ,惠戈尔huigeer,11
福建 ,惠维,11
福建 ,戴为,55
福建 ,戴霸daiba,20
福建 ,拉木各菲,11
福建 ,捣蛋鬼,11
福建 ,捷速德jiesude,11
福建 ,提亚(tiya),11
福建 ,摩古,22
福建 ,摩托罗拉motorola,10
福建 ,摩托罗拉（motorola）,32
福建 ,摩斯维（msvii）,11
福建 ,摩诺斯,11
福建 ,数奇,10
福建 ,斯尔格(hsier),11
福建 ,斯尔格（hsier）,22
福建 ,斯蒂文sidiwen,11
福建 ,施卡洛,32
福建 ,明枫（mingfeng）,11
福建 ,暖芬nuanfen,11
福建 ,未来小七,11
福建 ,朵维尔米dowerme,11
福建 ,机诺基,20
福建 ,杞沐,11
福建 ,枳记家,11
福建 ,柏奈儿,22
福建 ,柏潮,10
福建 ,柠乐,11
福建 ,柳斯舍（liusishe）,22
福建 ,格子兮（vup）,10
福建 ,欧仕邦,10
福建 ,欧奇（ouki）,11
福建 ,欧登仕,11
福建 ,汉牌,30
福建 ,汐岩,22
福建 ,派卡仕（pecas）,32
福建 ,海尔（haier）,11
福建 ,润芳菲,11
福建 ,游猎者,11
福建 ,潮范,11
福建 ,灵烦lingfan,22
福建 ,熙枫（xifeng）,10
福建 ,燚（upfire）,11
福建 ,爱立佳,11
福建 ,牛伙计,11
福建 ,牧鱼（herdfish）,33
福建 ,犀牛角（eckomounts）,11
福建 ,狂侠（kuangxia）,11
福建 ,狄致,11
福建 ,狮博,11
福建 ,猫妞（maoniu）,32
福建 ,猫牙,11
福建 ,珂菲kefei,11
福建 ,瑜维晟,11
福建 ,生肖猪,21
福建 ,田蟹,22
福建 ,甲门（jiamen）,10
福建 ,畅尼,11
福建 ,白领公社,11
福建 ,皑雪,11
福建 ,盟点（mengdian）,10
福建 ,真蓓,33
福建 ,真魅zhenmei,22
福建 ,知茗,10
福建 ,礼悦优,11
福建 ,神画,10
福建 ,福壳,11
福建 ,稻草人（mexican）,11
福建 ,竹仔鱼,11
福建 ,筠芸筌,10
福建 ,筱婵,11
福建 ,筱岙,11
福建 ,米卡杰,11
福建 ,米邑,11
福建 ,米邦,11
福建 ,紊婳轩,11
福建 ,索尼,51
福建 ,索尼（sony）,64
福建 ,索弘,22
福建 ,索文,11
福建 ,索爱,22
福建 ,索爱soaiy,22
福建 ,索爱（soaiy）,22
福建 ,索猫,55
福建 ,纽曼(newman),10
福建 ,纽曼（newman）,22
福建 ,维肯,10
福建 ,绿净奇源,11
福建 ,绿帅,11
福建 ,绿联（ugreen）,11
福建 ,缤唐,11
福建 ,罗璐鸥,10
福建 ,美佰（meibai）,11
福建 ,美图,32
福建 ,美壳壳,33
福建 ,美煌,11
福建 ,美跃（meiyue）,44
福建 ,翌玉庭,22
福建 ,聆听,11
福建 ,联伸锦,66
福建 ,联想,66
福建 ,联想lenovo,11
福建 ,联想z5,10
福建 ,联想（lenovo）,11
福建 ,联浦,10
福建 ,膜思维,10
福建 ,膜普（mopu）,11
福建 ,至配（zeipei）,33
福建 ,致仕zisiz,9
福建 ,致源,10
福建 ,艾帛利（abooly）,11
福建 ,艾斯盾,11
福建 ,花之家,32
福建 ,花卿士,10
福建 ,苏发,11
福建 ,英源（yingyuan）,11
福建 ,英西达（kingcyta）,10
福建 ,英顿inton,11
福建 ,苹果,22
福建 ,苹果（apple）,902
福建 ,荣耀,30
福建 ,莎纤韵shaqianyun,20
福建 ,萧萧布落,54
福建 ,蒂卡黛dikadai,10
福建 ,蒲阳世家,11
福建 ,蓝盛（lention）,11
福建 ,虎克,11
福建 ,虎图腾,11
福建 ,蜂后,11
福建 ,蝶尊,44
福建 ,袋宝贝（daibaobei）,87
福建 ,西颜娴,11
福建 ,誉品,10
福建 ,诺基亚（nokia）,52
福建 ,诺弗珂,11
福建 ,诺朵（nuoduo）,11
福建 ,谜久,10
福建 ,贝石,11
福建 ,贝贝工匠（babecarpenter）,11
福建 ,赛尔逊,11
福建 ,赞璐桐（zanlutong）,33
福建 ,超甲,11
福建 ,超科（chaoke）,30
福建 ,轩丽,33
福建 ,轩丽（xuanli）,11
福建 ,迈实亿,10
福建 ,迈煜（maiyu）,22
福建 ,迈琪数码,11
福建 ,迈琪数码（maqistar）,11
福建 ,逆翔,22
福建 ,郎匠坊,11
福建 ,郎太轩琦langtaixuanqi,73
福建 ,都米（dumi）,10
福建 ,酷奇,11
福建 ,酷派（coolpad）,22
福建 ,金响（jogdrc）,32
福建 ,金立,31
福建 ,金立（gionee）,21
福建 ,鑫丽鸣,11
福建 ,鑫乐诚,11
福建 ,鑫片,11
福建 ,锤子（smartisan）,11
福建 ,长虹changhong,21
福建 ,闪猎,85
福建 ,闪觅,32
福建 ,闪达（sanrdael）,10
福建 ,闫师傅,10
福建 ,闲庭看花,11
福建 ,阿奇猫,22
福建 ,雨鸿,11
福建 ,雪奈儿（xuenair）,11
福建 ,雷瑞科,10
福建 ,雷锤,33
福建 ,霸天安,11
福建 ,青笺淡墨,11
福建 ,青笺谈墨,275
福建 ,青迈,11
福建 ,靓无缺,10
福建 ,顾致,11
福建 ,风木水,10
福建 ,飞利浦,76
福建 ,飞利浦(philips),11
福建 ,飞利浦philips,76
福建 ,飞利浦（philips）,141
福建 ,魅族,22
福建 ,魅族（meizu）,21
福建 ,魅蓝华为小米金立vivo锤子一加诺基亚努比亚美图,11
福建 ,魔风者,32
福建 ,魔风者（mofwo）,11
福建 ,麦潮尚,11
福建 ,黑天虎（hth）,10
西藏,,197
西藏,brencig,10
西藏,mutouniao,11
西藏,oppo,10
西藏,qyhjd,11
西藏,vivo,10
西藏,xpay,10
西藏,云腾（yunteng）,10
西藏,京派,11
西藏,今首为,10
西藏,其他,53
西藏,其他品牌,31
西藏,华为（huawei）,54
西藏,卡弗拉,10
西藏,叶梦丝yemengsi,30
西藏,奇声qisheng,10
西藏,孜淑zishu,20
西藏,慕致muzhi,11
西藏,戴为,11
西藏,施卡洛,10
西藏,灵烦lingfan,11
西藏,猛速mixsuper,10
西藏,瑞格尔,11
西藏,画黛huadai,11
西藏,登顶,11
西藏,知车行,10
西藏,索尼,11
西藏,联想,11
西藏,苹果（apple）,31
西藏,迈谷斯（maigusi）,10
西藏 ,,541
西藏 ,apple,11
西藏 ,doloise,10
西藏 ,itzoom,10
西藏 ,mutouniao,10
西藏 ,oppo,32
西藏 ,ounegd,30
西藏 ,paibi,11
西藏 ,qyhjd,11
西藏 ,ynz,11
西藏 ,三星（samsung）,10
西藏 ,丽人族,19
西藏 ,众度,11
西藏 ,兰士顿,10
西藏 ,其他,11
西藏 ,其他品牌,11
西藏 ,凡盾,11
西藏 ,华为,11
西藏 ,华为（huawei）,44
西藏 ,夏腾,10
西藏 ,尚尚签,11
西藏 ,恋品惠,21
西藏 ,摩氏mllse,11
西藏 ,施卡洛,10
西藏 ,晶韧,11
西藏 ,牧山,11
西藏 ,电狐（dianhu）,10
西藏 ,索爱soaiy,11
西藏 ,联想（lenovo）,11
西藏 ,膜思维,11
西藏 ,艾么么,10
西藏 ,苹果（apple）,73
西藏 ,袋宝贝（daibaobei）,11
西藏 ,诺基亚（nokia）,11
西藏 ,郎太轩琦langtaixuanqi,20
西藏 ,青笺谈墨,11
西藏 ,靓米,11
西藏 ,魅族,11
贵州,,998
贵州,0,10
贵州,apole,10
贵州,apple,10
贵州,binyeae,11
贵州,conwhd,11
贵州,dannilie,100
贵州,hellokitty,11
贵州,isoojo,10
贵州,kojom,11
贵州,kola,10
贵州,mexson,10
贵州,ncu,11
贵州,no2image,10
贵州,oppo,21
贵州,ounegd,10
贵州,qyhjd,33
贵州,schen,11
贵州,violin,10
贵州,vivo,21
贵州,ximu,11
贵州,xpay,20
贵州,yemeke,20
贵州,三星（samsung）,31
贵州,保时宴（baoshiyan）,10
贵州,倍克贝克,10
贵州,其他,103
贵州,其他品牌,32
贵州,其它,21
贵州,冉易（ranyi）,11
贵州,凯普世,10
贵州,华为huawei,11
贵州,华为（huawei）,71
贵州,卡其鹿,11
贵州,台基,11
贵州,叶梦丝yemengsi,71
贵州,吉艺鹿,10
贵州,品胜,10
贵州,城市枫林,10
贵州,天语（k-touch）,10
贵州,奇声qisheng,10
贵州,孜淑zishu,31
贵州,宅派（zhaipai）,11
贵州,小天,11
贵州,小米（mi）,10
贵州,小雪人,10
贵州,尚路,11
贵州,康维奴kangweinu,11
贵州,戴为,11
贵州,戴霸daiba,20
贵州,摩托罗拉（motorola）,11
贵州,斯泰克（stiger）,11
贵州,旅鲨（travelshark）,10
贵州,浩尊,11
贵州,浪龙,10
贵州,海天（haitian）,10
贵州,潮范,11
贵州,灿仕达（canshida）,10
贵州,爵妃,11
贵州,爵浪,11
贵州,琪妙视界,11
贵州,紊婳轩,10
贵州,索尼,22
贵州,索尼（sony）,20
贵州,纽曼（newsmy）,10
贵州,绿净奇源,10
贵州,美夫人（meifuren）,11
贵州,联伸锦,10
贵州,联浦,10
贵州,至配（zeipei）,11
贵州,舒适诱惑,10
贵州,艾斯盾,10
贵州,艾电尼,11
贵州,苹果（apple）,44
贵州,莫凡,10
贵州,辉航huihang,20
贵州,酷睿冰尊（icecoorel）,11
贵州,金立,10
贵州,铂宿,10
贵州,雨辉yuhui,11
贵州,雪奈儿（xuenair）,21
贵州,雷星佳,10
贵州,青笺谈墨,22
贵州,飞创,10
贵州,飞利浦,11
贵州,飞利浦（philips）,30
贵州,魅族（meizu）,20
贵州,魅迪,11
贵州,麦硕（maishuo）,11
贵州 ,,2467
贵州 ,0,20
贵州 ,1,11
贵州 ,10677838,11
贵州 ,aoro,22
贵州 ,apobico,10
贵州 ,apple,11
贵州 ,arsmundi,10
贵州 ,bsn,11
贵州 ,conquest,10
贵州 ,conwhd,11
贵州 ,dannilie,140
贵州 ,etuud,10
贵州 ,freeson,20
贵州 ,isoojo,31
贵州 ,itzoom,10
贵州 ,kojom,20
贵州 ,kowell,11
贵州 ,lcsoa,11
贵州 ,lg,10
贵州 ,lzn,11
贵州 ,mach,10
贵州 ,msei,11
贵州 ,mycoolcat,11
贵州 ,oppo,54
贵州 ,ounegd,20
贵州 ,qyhjd,52
贵州 ,s-guard,21
贵州 ,tcl,11
贵州 ,teaegg,11
贵州 ,ttvxo,10
贵州 ,vbna,10
贵州 ,veecle,10
贵州 ,vivo,20
贵州 ,waidm,11
贵州 ,zuohe佐禾,20
贵州 ,一叶兰,10
贵州 ,三星,10
贵州 ,三星（samsung）,65
贵州 ,两两,11
贵州 ,中兴（zte）,11
贵州 ,丽人族,32
贵州 ,争光,20
贵州 ,云耀,10
贵州 ,仕跟斯,10
贵州 ,伊在家yizaijia,10
贵州 ,众度,11
贵州 ,优内特,10
贵州 ,依斯卡(esk),10
贵州 ,倍克贝克,21
贵州 ,克雷盾（keleidun）,33
贵州 ,其他,105
贵州 ,其他品牌,128
贵州 ,其它,11
贵州 ,凡盾,10
贵州 ,北比（beibi）,10
贵州 ,华为,21
贵州 ,华为（huawei）,218
贵州 ,华洛芙,20
贵州 ,华视美,10
贵州 ,博娃（bowa）,11
贵州 ,卡伦顿（karenburtonkb）,11
贵州 ,卡冰莉（kabingli）,10
贵州 ,卡弗拉,11
贵州 ,卡贝罗（kabelluo）,11
贵州 ,古尚美,10
贵州 ,叶梦丝yemengsi,100
贵州 ,声视安（shengshian）,11
贵州 ,大帅,10
贵州 ,天语（k-touch）,9
贵州 ,奥古者aoguzhe,11
贵州 ,奥林丹顿（olymdanton）,10
贵州 ,孜淑zishu,60
贵州 ,宸芃,11
贵州 ,宿巢,11
贵州 ,寻梦人,10
贵州 ,小寻,10
贵州 ,小米（mi）,10
贵州 ,尚尚签,33
贵州 ,尚路,22
贵州 ,尤柯宝,11
贵州 ,幻玺,11
贵州 ,强保,11
贵州 ,恋品惠,10
贵州 ,恬鑫,11
贵州 ,惠戈尔huigeer,11
贵州 ,意宝宝,11
贵州 ,懿锦,10
贵州 ,戴为,11
贵州 ,戴霸daiba,30
贵州 ,技梵（gievacen）,10
贵州 ,挺你（tingni）,11
贵州 ,探路狼,11
贵州 ,斯尔格（hsier）,21
贵州 ,施卡洛,20
贵州 ,旺驰wangchi,22
贵州 ,易博,10
贵州 ,曼珠,11
贵州 ,林中鸟,11
贵州 ,果游（gueyioue）,11
贵州 ,森麥康,20
贵州 ,欧玛奴,10
贵州 ,步步牛（bubuniu）,11
贵州 ,殇雨嫣,11
贵州 ,汉牌,11
贵州 ,沄汧,10
贵州 ,洛克（rock）,11
贵州 ,洛夫特lofter,11
贵州 ,派卡仕（pecas）,11
贵州 ,浪龙,10
贵州 ,海尔,11
贵州 ,灵烦lingfan,11
贵州 ,灿仕达（canshida）,10
贵州 ,田蟹,11
贵州 ,畅尼,10
贵州 ,知茗,10
贵州 ,秋洱,9
贵州 ,索尼,30
贵州 ,索尼（sony）,11
贵州 ,索猫,11
贵州 ,纪普,10
贵州 ,维肯,11
贵州 ,绿帅lvshuai,11
贵州 ,绿联（ugreen）,10
贵州 ,缤购（bingou）,11
贵州 ,罗璐鸥,10
贵州 ,美跃（meiyue）,10
贵州 ,美逸,10
贵州 ,羽芯,11
贵州 ,羽迪,11
贵州 ,翌玉庭,11
贵州 ,联伸锦,11
贵州 ,联想,11
贵州 ,联想（lenovo）,11
贵州 ,至配（zeipei）,22
贵州 ,臻壳,10
贵州 ,花卿士,11
贵州 ,苏发,10
贵州 ,苹果（apple）,239
贵州 ,荣耀,11
贵州 ,莎纳斯,10
贵州 ,莫哥斯,21
贵州 ,蓝牧,11
贵州 ,蕊芬妮,10
贵州 ,虎克,11
贵州 ,诺基亚,10
贵州 ,诺西,11
贵州 ,贝贝工匠（babecarpenter）,11
贵州 ,赛兹,11
贵州 ,轩坤派,11
贵州 ,辉航huihang,10
贵州 ,郎太轩琦langtaixuanqi,20
贵州 ,酷思麦,10
贵州 ,金莱宇,10
贵州 ,闪猎,11
贵州 ,闪魔,20
贵州 ,雉鳐,10
贵州 ,雷菱客,11
贵州 ,青笺谈墨,22
贵州 ,飞利浦,21
贵州 ,飞利浦philips,21
贵州 ,魅族（meizu）,52
贵州 ,魔触,10
贵州 ,魔风者,33
贵州 ,黑鲨,10
辽宁,,2569
辽宁,0,33
辽宁,1,10
辽宁,360,10
辽宁,agm,21
辽宁,apobico,10
辽宁,apple,11
辽宁,aprilbuy,11
辽宁,beibi,10
辽宁,bigpig,11
辽宁,conwhd,11
辽宁,cottee,22
辽宁,dannilie,192
辽宁,dianhu,11
辽宁,doloise,10
辽宁,etuud,20
辽宁,fghgf,10
辽宁,itzoom,32
辽宁,jdhdl,10
辽宁,kojom,42
辽宁,lg,10
辽宁,lzl,10
辽宁,mcwl,11
辽宁,no2image,10
辽宁,oloey,10
辽宁,oppo,83
辽宁,ounegd,30
辽宁,qyhjd,54
辽宁,totu,10
辽宁,ttfamily,20
辽宁,vivo,21
辽宁,yumqua,10
辽宁,万姆,11
辽宁,三侯,11
辽宁,三星,10
辽宁,三星（samsung）,54
辽宁,东方快车,10
辽宁,丰驭（hccbm）,11
辽宁,丽人族,30
辽宁,乐贝姿（lebeizi）,10
辽宁,争光,10
辽宁,其他,74
辽宁,其他品牌,139
辽宁,冉易（ranyi）,11
辽宁,刺勋（cixun）,10
辽宁,努比亚（nubia）,11
辽宁,华为,64
辽宁,华为（huawei）,323
辽宁,卓昇（zhuosheng）,10
辽宁,卡弗拉,11
辽宁,卡贝罗（kabelluo）,11
辽宁,叶梦丝yemengsi,121
辽宁,吉米兔（jimmytu）,11
辽宁,固塑（gs）,11
辽宁,墨迪（muedy）,11
辽宁,大予一（greaterthanone）,10
辽宁,奇声qisheng,30
辽宁,奇略,11
辽宁,威视朗,11
辽宁,孜淑zishu,21
辽宁,宅耕zhaigeng,10
辽宁,安巡,11
辽宁,宿巢,11
辽宁,小米（mi）,30
辽宁,尘客（chenke）,11
辽宁,尚尚签,11
辽宁,幸莎,11
辽宁,幸运星,10
辽宁,广弓,10
辽宁,弗雷德,11
辽宁,微启纪,10
辽宁,悍禽（hanqin）,11
辽宁,惠戈尔huigeer,10
辽宁,戴霸daiba,20
辽宁,持恒（chiheng）,11
辽宁,斌哲,11
辽宁,斐酷,10
辽宁,斯尔格（hsier）,11
辽宁,新亚鱼,21
辽宁,族兴,10
辽宁,春枝韵,11
辽宁,智米,9
辽宁,朔能sorlnern,11
辽宁,朗客,10
辽宁,柏奈儿,22
辽宁,森麥康,10
辽宁,欧奇（ouki）,10
辽宁,毕亚兹,10
辽宁,永德吉,10
辽宁,汉牌,41
辽宁,沄汧,11
辽宁,派卡仕（pecas）,11
辽宁,润芳菲,11
辽宁,涵讯,11
辽宁,烨燊｛yeshen},10
辽宁,煌荣,22
辽宁,熙枫（xifeng）,10
辽宁,爱随,10
辽宁,特七,11
辽宁,猫妞（maoniu）,21
辽宁,现代hyundai,10
辽宁,瓦力,21
辽宁,生肖马,11
辽宁,电狐（dianhu）,10
辽宁,疯壳,10
辽宁,登顶,11
辽宁,米邑,11
辽宁,素锦流年,11
辽宁,索尼,20
辽宁,索尼（sony）,11
辽宁,索文,22
辽宁,索爱soaiy,11
辽宁,纪普,10
辽宁,纽曼（newman）,11
辽宁,纽曼（newsmy）,20
辽宁,美图,10
辽宁,美壳壳,11
辽宁,美梓（maygi）,11
辽宁,羽芯,10
辽宁,联想lenovo,11
辽宁,联浦,11
辽宁,肯技,11
辽宁,肯捷（kenjie）,10
辽宁,膜普（mopu）,10
辽宁,至配（zeipei）,10
辽宁,艾美仑,11
辽宁,花之家,21
辽宁,英西达（kingcyta）,10
辽宁,苹果（apple）,267
辽宁,菱竹,11
辽宁,菲尔克,11
辽宁,蒂卡黛dikadai,10
辽宁,行狐（xinghu）,11
辽宁,诺基亚（nokia）,31
辽宁,诺朵（nuoduo）,10
辽宁,赛兹,11
辽宁,赛铧睿,11
辽宁,辉宏达,21
辽宁,辉航huihang,10
辽宁,邦克仕/benks,10
辽宁,郎太轩琦langtaixuanqi,30
辽宁,都米（dumi）,11
辽宁,闪森（shansen）,11
辽宁,闪猎,49
辽宁,雀米,11
辽宁,雷蛇（razer）,11
辽宁,雷锤,21
辽宁,青笺谈墨,32
辽宁,靡兔,11
辽宁,顾致,11
辽宁,飞利浦,22
辽宁,飞利浦(philips),11
辽宁,飞利浦philips,21
辽宁,飞利浦（philips）,40
辽宁,驰界,11
辽宁,骁雄,10
辽宁,魅族,10
辽宁,魅族（meizu）,11
辽宁,魔风者,11
辽宁,黑啾,10
辽宁 ,,8965
辽宁 ,0,33
辽宁 ,1,11
辽宁 ,10002168,11
辽宁 ,10559360,11
辽宁 ,10677838,11
辽宁 ,32,11
辽宁 ,360,42
辽宁 ,a-style,11
辽宁 ,agm,11
辽宁 ,amwell,11
辽宁 ,aoro,22
辽宁 ,apobico,21
辽宁 ,apple,87
辽宁 ,aprilbuy,32
辽宁 ,arsmundi,10
辽宁 ,binyeae,10
辽宁 ,brencig,11
辽宁 ,bsn,11
辽宁 ,cawa,11
辽宁 ,ckcy,22
辽宁 ,conwhd,66
辽宁 ,cottee,33
辽宁 ,coveridol,11
辽宁 ,dannilie,316
辽宁 ,doloise,20
辽宁 ,emeda,11
辽宁 ,freeson,10
辽宁 ,gemry,11
辽宁 ,huawei华为,11
辽宁 ,isido,11
辽宁 ,isoojo,31
辽宁 ,itzoom,71
辽宁 ,jdhdl,31
辽宁 ,kojom,53
辽宁 ,koolife,10
辽宁 ,lieve,10
辽宁 ,lism,11
辽宁 ,lzl,10
辽宁 ,mach,22
辽宁 ,mcwl,10
辽宁 ,msw,11
辽宁 ,nanum,22
辽宁 ,no2image,10
辽宁 ,oloey,32
辽宁 ,oppo,354
辽宁 ,ounegd,10
辽宁 ,qyhjd,215
辽宁 ,rearth,11
辽宁 ,rmrebecca,11
辽宁 ,romsion,11
辽宁 ,samsung,11
辽宁 ,shinecon,11
辽宁 ,tcl,44
辽宁 ,tsful,11
辽宁 ,ttfamily,10
辽宁 ,ttvxo,11
辽宁 ,turbosun,11
辽宁 ,vantablack,11
辽宁 ,vetas,33
辽宁 ,vieruodis,11
辽宁 ,vivo,124
辽宁 ,waidm,11
辽宁 ,ytqaff,11
辽宁 ,yumqua,20
辽宁 ,zimon,10
辽宁 ,七度品尚,11
辽宁 ,三星,20
辽宁 ,三星（samsung）,222
辽宁 ,三雷,11
辽宁 ,中兴（zte）,21
辽宁 ,丽人族,55
辽宁 ,乐丰,11
辽宁 ,京优易采,10
辽宁 ,亭秀tingxiu,11
辽宁 ,亿联,11
辽宁 ,今首为,11
辽宁 ,仕跟斯,11
辽宁 ,伊诺茂（ynuom）,40
辽宁 ,优勋（youxun）,11
辽宁 ,优浩圣,10
辽宁 ,优百思（youbaisi）,11
辽宁 ,倍克贝克,22
辽宁 ,倾晨,11
辽宁 ,克雷盾（keleidun）,22
辽宁 ,全颂,11
辽宁 ,其他,421
辽宁 ,其他品牌,246
辽宁 ,其它,20
辽宁 ,其它品牌（q）,10
辽宁 ,冠兴,20
辽宁 ,冰炎（bingyan）,11
辽宁 ,凡利歌得（fanligede）,10
辽宁 ,凡盾,11
辽宁 ,利方琪lifangqi,22
辽宁 ,利际,10
辽宁 ,千道,33
辽宁 ,华为,183
辽宁 ,华为huawei,22
辽宁 ,华为（huawei）,712
辽宁 ,华硕,11
辽宁 ,华硕zenfone2,10
辽宁 ,卓思蔓（zi-iuosiman）,10
辽宁 ,卓明舒,11
辽宁 ,卡冰莉（kabingli）,10
辽宁 ,卡弗拉,10
辽宁 ,卡植欧（kzo）,11
辽宁 ,卡汐沐,11
辽宁 ,卡贝罗（kabelluo）,22
辽宁 ,双狮,11
辽宁 ,叶梦丝yemengsi,215
辽宁 ,司博威spovan,22
辽宁 ,吉米兔（jimmytu）,11
辽宁 ,吉谷尼（jiguni）,10
辽宁 ,吉顺（jsjishun）,11
辽宁 ,咕咕爱,11
辽宁 ,品挚,11
辽宁 ,品胜,22
辽宁 ,哇鱼,10
辽宁 ,唐瓷颂,22
辽宁 ,喜嘉华,11
辽宁 ,喵咖,10
辽宁 ,嘉予祺（jiayuqi）,10
辽宁 ,国美（gome）,10
辽宁 ,墨迪（muedy）,10
辽宁 ,天语（k-touch）,43
辽宁 ,奇声qisheng,10
辽宁 ,奇略,10
辽宁 ,奇酷360,11
辽宁 ,奥凯罗,11
辽宁 ,奥古者aoguzhe,55
辽宁 ,威视朗,22
辽宁 ,孜淑zishu,10
辽宁 ,宅耕zhaigeng,55
辽宁 ,宇旗,10
辽宁 ,安佑卓,21
辽宁 ,安佑卓anyouzhuo,11
辽宁 ,安巡,11
辽宁 ,宝丽音,11
辽宁 ,寻梦人,11
辽宁 ,小米,21
辽宁 ,小米（mi）,63
辽宁 ,小辣椒,11
辽宁 ,尚优琦,11
辽宁 ,尚尚签,110
辽宁 ,尚路,21
辽宁 ,山水,10
辽宁 ,岙筱,11
辽宁 ,岩竹,11
辽宁 ,岭头（lingtou）,11
辽宁 ,布朗克,11
辽宁 ,帅御涵,11
辽宁 ,幻玺,10
辽宁 ,度隽,22
辽宁 ,弘鉴,11
辽宁 ,往前飞,10
辽宁 ,德穆兰（demulan）,11
辽宁 ,心享吉尔gil,10
辽宁 ,怡芙,11
辽宁 ,怡薏丝,10
辽宁 ,恋品惠,10
辽宁 ,恒阔（hunkle）,11
辽宁 ,悦可,11
辽宁 ,惠戈尔huigeer,11
辽宁 ,意宝宝,11
辽宁 ,慕致muzhi,11
辽宁 ,懿锦,10
辽宁 ,战驴,11
辽宁 ,戴为,11
辽宁 ,戴为原装正品,11
辽宁 ,戴霸daiba,70
辽宁 ,持恒,22
辽宁 ,持恒（chiheng）,11
辽宁 ,捷贵,11
辽宁 ,捷魅业,22
辽宁 ,摩托罗拉（motorola）,33
辽宁 ,摩斯维,10
辽宁 ,放牧人grazingman,10
辽宁 ,斌哲,11
辽宁 ,斯尔格（hsier）,11
辽宁 ,新亚鱼,10
辽宁 ,施卡洛,30
辽宁 ,时光旧巷,11
辽宁 ,旺驰wangchi,22
辽宁 ,明枫（mingfeng）,11
